,unique_intersection_id,INTERSECTIONID,FULLINTERSECTION,LONGITUDE,LATITUDE,all_dropoffs,all_pickups,morning_dropoffs,morning_pickups,late_morning_dropoffs,late_morning_pickups,afternoon_dropoffs,afternoon_pickups,evening_dropoffs,evening_pickups,late_evening_dropoffs,late_evening_pickups,cluster_id
1623,1538,13407,5TH STREET NE AND G STREET NE//G STREET NE AND 5TH STREET NE,-76.99950902,38.89891175,633,420,43,71,85,48,139,65,255,159,111,77,4329
1626,519,14443,14TH STREET NW AND TAYLOR STREET NW//TAYLOR STREET NW AND 14TH STREET NW,-77.03272766,38.94080669,501,419,50,74,73,64,133,114,181,105,64,62,2814
1627,274,16784,GARFIELD STREET NW AND 29TH STREET NW//WOODLEY ROAD NW AND 29TH STREET NW//WOODLEY ROAD NW AND 29TH STREET NW//29TH STREET NW AND WOODLEY ROAD NW//GARFIELD STREET NW AND WOODLEY ROAD NW//29TH STREET NW AND GARFIELD STREET NW//WOODLEY ROAD NW AND GARFIELD STREET NW,-77.05763745,38.92617316,480,418,31,66,82,63,100,80,163,127,104,82,2562
1628,756,14856,FLORIDA AVENUE NE AND 3RD STREET NE//3RD STREET NE AND FLORIDA AVENUE NE,-77.00201742,38.90779658,573,417,63,46,99,76,147,76,163,152,101,67,3141
1629,5668,15671,36TH STREET NW AND P STREET NW//P STREET NW AND 36TH STREET NW,-77.07038162,38.90868758,650,416,96,24,162,87,164,119,167,121,61,65,11
1630,809,14431,PARKER STREET NE AND 2ND STREET NE//2ND STREET NE AND PARKER STREET NE,-77.00356945,38.90185121,519,416,36,58,60,49,86,69,245,136,92,104,755
1632,1571,18381,10TH STREET NE AND I STREET NE//I STREET NE AND 10TH STREET NE,-76.99264338,38.90132197,462,415,21,133,60,45,86,80,188,91,107,66,1548
1634,5661,17870,13TH STREET NW AND OTIS PLACE NW//OTIS PLACE NW AND 13TH STREET NW,-77.02972717,38.93457087,478,414,26,77,54,75,90,50,194,118,114,94,7663
1636,3536,13044,P STREET NE AND FLORIDA AVENUE NE//FLORIDA AVENUE NE AND P STREET NE,-77.00637088,38.90964827,467,411,158,51,101,113,105,127,70,92,33,28,5802
1637,3851,17536,N STREET NW AND 30TH STREET NW//30TH STREET NW AND N STREET NW,-77.05918487,38.90683677,754,411,53,28,124,54,237,130,249,124,91,75,279
1639,7113,15750,6TH STREET NW AND RHODE ISLAND AVENUE NW//RHODE ISLAND AVENUE NW AND 6TH STREET NW,-77.01990079,38.91303697,481,410,50,112,60,86,98,83,156,75,117,54,4230
1640,811,18738,PARKER STREET NE AND 3RD STREET NE//3RD STREET NE AND PARKER STREET NE,-77.00203766,38.90185314,448,410,22,105,57,64,86,59,161,112,122,70,755
1642,1848,14746,NORTH CAPITOL STREET AND BATES STREET NW//BATES STREET NW AND NORTH CAPITOL STREET,-77.00905084,38.91037657,426,409,40,58,87,66,99,92,140,129,60,64,4277
1643,3749,14620,HALF STREET SW AND POTOMAC AVENUE SW//POTOMAC AVENUE SW AND HALF STREET SW,-77.01066153,38.87009101,713,409,21,14,36,41,119,60,282,137,255,157,5274
1644,954,12274,8TH STREET NE AND FLORIDA AVENUE NE//FLORIDA AVENUE NE AND LINCOLN CIRCLE NE//LINCOLN CIRCLE NE AND 8TH STREET NE//FLORIDA AVENUE NE AND 8TH STREET NE//LINCOLN CIRCLE NE AND FLORIDA AVENUE NE//8TH STREET NE AND LINCOLN CIRCLE NE,-76.99489751,38.9047586,524,408,35,74,72,64,102,69,214,121,101,80,7328
1645,3846,11766,S STREET NW AND 10TH STREET NW//10TH STREET NW AND S STREET NW,-77.02599037,38.91408294,605,408,28,66,67,41,108,59,250,127,152,115,5411
1647,6009,18859,17TH STREET NW AND SEATON STREET NW//SEATON STREET NW AND 17TH STREET NW,-77.03847306,38.91756503,464,407,19,71,92,70,93,87,162,108,98,71,2054
1649,2949,16305,N STREET NW AND CORREGIDOR STREET NW//CORREGIDOR STREET NW AND N STREET NW,-77.03539757,38.90724065,331,406,38,65,63,60,77,77,90,143,63,61,2413
1650,7262,17621,23RD STREET SW AND LINCOLN MEMORIAL CIRCLE SW//LINCOLN MEMORIAL CIRCLE SW AND 23RD STREET SW,-77.05017649,38.88830702,489,406,18,8,122,86,158,134,145,130,46,48,6077
1654,8281,13695,ECKINGTON PLACE NE AND R STREET NE//R STREET NE AND ECKINGTON PLACE NE,-77.00437134,38.91260058,535,403,61,92,88,69,81,74,181,113,124,55,5802
1656,3750,16513,HALF STREET SW AND Q STREET SW//Q STREET SW AND HALF STREET SW,-77.01065183,38.87074899,474,402,43,39,79,52,70,59,226,155,56,97,5274
1657,2775,19499,OGDEN STREET NW AND HERTFORD PLACE NW//HERTFORD PLACE NW AND OGDEN STREET NW,-77.03543022,38.93607114,368,402,27,112,51,73,90,83,113,85,87,49,3808
1658,3965,-330,E STREET EXPRESSWAY NW WESTBOUND UNDER 21ST STREET NW,-77.04667886,38.89564602,442,402,154,46,85,114,116,138,63,87,24,17,389
1659,1581,18862,4TH STREET NE AND K STREET NE//K STREET NE AND 4TH STREET NE,-77.00057182,38.90251401,629,401,27,73,104,58,137,77,238,116,123,77,813
1660,6781,16875,CALVERT STREET NW AND TUNLAW ROAD NW//TUNLAW ROAD NW AND CALVERT STREET NW,-77.07469749,38.92254855,675,401,28,47,67,36,107,72,322,162,151,84,4291
1663,1220,19260,BENTON STREET NW AND TUNLAW ROAD NW//TUNLAW ROAD NW AND BENTON STREET NW,-77.07364826,38.92069819,724,399,31,49,75,63,132,53,314,148,172,86,4291
1664,2064,16316,CRESCENT PLACE NW AND 17TH STREET NW//17TH STREET NW AND CRESCENT PLACE NW,-77.03881195,38.92009878,447,398,29,103,59,67,85,65,179,111,95,52,4306
1665,5827,18963,8TH STREET NW AND S STREET NW//S STREET NW AND 8TH STREET NW,-77.0229446,38.91408919,788,398,71,54,129,64,147,92,287,122,154,66,4230
1668,825,18575,K STREET NE AND 5TH STREET NE//5TH STREET NE AND K STREET NE,-76.999509,38.90251356,542,397,37,79,83,57,116,54,200,128,106,79,813
1671,4507,17689,N STREET NW AND KIRBY STREET NW//KIRBY STREET NW AND N STREET NW,-77.0136548,38.90723413,505,395,94,102,66,77,69,52,172,83,104,81,1963
1676,6890,18373,31ST STREET NW AND P STREET NW//P STREET NW AND 31ST STREET NW,-77.06144151,38.90928791,629,393,29,28,133,68,159,90,227,134,81,73,6882
1678,1422,18332,MINNESOTA AVENUE NE AND DIX STREET NE//DIX STREET NE AND MINNESOTA AVENUE NE,-76.95012482,38.89383147,356,393,64,68,83,89,88,96,86,97,35,43,6039
1679,1752,18363,CONSTITUTION AVENUE NE AND 5TH STREET NE//5TH STREET NE AND CONSTITUTION AVENUE NE,-76.99950538,38.89201503,455,392,25,69,63,48,97,81,183,124,87,70,3065
1684,4205,15161,SHERMAN AVENUE NW AND GRESHAM PLACE NW//GRESHAM PLACE NW AND SHERMAN AVENUE NW,-77.02586159,38.92636156,437,389,25,96,46,48,97,69,170,112,99,64,2979
1685,6847,-248,K STREET NW UNDER WASHINGTON CIRCLE NW,-77.05011286,38.90252758,534,389,77,48,88,62,130,120,178,100,61,59,555
1686,7801,19078,G STREET NE AND 13TH STREET NE//13TH STREET NE AND G STREET NE,-76.98830194,38.89890927,659,389,30,105,72,51,113,62,304,88,140,83,6971
1688,6645,17954,ARGONNE PLACE NW AND 16TH STREET NW//16TH STREET NW AND ARGONNE PLACE NW,-77.03648506,38.92715683,437,389,32,58,57,59,127,86,132,121,89,65,5863
1691,1744,16787,L STREET NE AND 4TH STREET NE//4TH STREET NE AND L STREET NE,-77.00057206,38.90372708,377,387,29,117,44,64,88,70,152,96,64,40,813
1692,937,18563,QUINCY PLACE NE AND ECKINGTON PLACE NE//ECKINGTON PLACE NE AND QUINCY PLACE NE,-77.00457953,38.91186107,406,387,21,62,43,57,91,55,180,145,71,68,5802
1694,7924,16133,SPRING ROAD NW AND 16TH STREET NW//16TH STREET NW AND SPRING ROAD NW,-77.03644671,38.93742739,429,387,61,88,63,72,101,97,124,79,80,51,3808
1695,7389,13287,2ND STREET NW AND NEW JERSEY AVENUE NW//NEW JERSEY AVENUE NW AND 2ND STREET NW,-77.01364885,38.90205586,518,386,28,55,88,51,138,100,184,116,80,64,218
1696,2744,13594,KANSAS AVENUE NW AND UPSHUR STREET NW//UPSHUR STREET NW AND KANSAS AVENUE NW,-77.02593844,38.94186687,401,384,43,43,88,77,115,118,108,96,47,50,518
1698,692,19611,FLAGLER PLACE NW AND W STREET NW//W STREET NW AND FLAGLER PLACE NW,-77.01354062,38.91917713,447,384,24,82,47,59,99,86,169,97,108,60,2320
1700,1091,-253,M STREET NW OVER ROCK CREEK & POTOMAC PARKWAY NW,-77.05572416,38.90525387,1055,383,77,28,206,44,269,79,371,149,132,83,279
1702,8049,-347,WHITEHURST FREEWAY NW OVER POTOMAC STREET NW,-77.06500547,38.90307916,428,382,28,30,59,58,124,91,143,133,74,70,1276
1703,7756,13871,NEW HAMPSHIRE AVENUE NW AND QUINCY STREET NW//QUINCY STREET NW AND NEW HAMPSHIRE AVENUE NW,-77.02331583,38.93764427,547,381,186,61,92,81,89,78,120,124,60,37,5709
1707,6244,17433,18TH STREET SE AND EAST CAPITOL STREET//EAST CAPITOL STREET AND 18TH STREET SE,-76.97899241,38.8898006,447,379,74,43,159,108,72,97,96,89,46,42,7529
1709,7302,15736,TRINIDAD AVENUE NE AND FLORIDA AVENUE NE//FLORIDA AVENUE NE AND TRINIDAD AVENUE NE,-76.9874114,38.90156728,560,379,27,72,46,37,108,74,240,112,139,84,6971
1710,7779,16882,KALORAMA ROAD NW AND CHAMPLAIN STREET NW//CHAMPLAIN STREET NW AND KALORAMA ROAD NW,-77.04075522,38.91984813,724,378,22,37,99,58,168,93,288,105,147,85,4306
1711,1177,14292,35TH STREET NW AND S STREET NW//S STREET NW AND 35TH STREET NW,-77.06932696,38.91456904,441,378,35,49,60,59,113,79,165,125,68,66,5890
1714,1755,16841,M STREET NE AND 6TH STREET NE//6TH STREET NE AND M STREET NE,-76.99844265,38.90564296,524,378,37,37,66,53,102,66,244,150,75,72,4883
1715,4653,18863,A STREET SE AND 4TH STREET SE//4TH STREET SE AND A STREET SE,-77.0005739,38.88868221,469,377,94,59,66,60,105,76,148,130,56,52,3578
1717,5123,19634,QUEBEC PLACE NW AND 10TH STREET NW//10TH STREET NW AND QUEBEC PLACE NW,-77.02719573,38.93698373,420,375,16,60,53,53,104,77,192,108,55,77,5709
1718,856,15822,FLORIDA AVENUE NE AND 13TH STREET NE//13TH STREET NE AND FLORIDA AVENUE NE,-76.98829027,38.90194157,557,375,19,81,65,46,102,70,221,114,150,64,6971
1719,2426,15346,ARGONNE PLACE NW AND MOUNT PLEASANT STREET NW//MOUNT PLEASANT STREET NW AND ARGONNE PLACE NW,-77.03670741,38.92711825,642,374,47,33,101,57,168,112,219,105,107,67,5863
1722,4196,14140,KANSAS AVENUE NW AND GEORGIA AVENUE NW//GEORGIA AVENUE NW AND KANSAS AVENUE NW,-77.02562196,38.94229321,298,374,55,66,64,80,78,105,75,82,26,41,518
1723,221,437,3RD STREET NW AND H STREET NW//3RD STREET NW AND MASSACHUSETTS AVENUE NW//H STREET NW AND 3RD STREET NW//H STREET NW AND MASSACHUSETTS AVENUE NW//MASSACHUSETTS AVENUE NW AND 3RD STREET NW//MASSACHUSETTS AVENUE NW AND H STREET NW,-77.01515486,38.89981164,734,372,81,67,126,68,194,88,253,112,80,37,2782
1726,8062,-46,INTERSATE 395 NORTHBOUND UNDER K STREET NW,-77.01454864,38.90251817,302,371,20,82,44,56,57,73,126,112,55,48,2782
1728,732,8961,36TH STREET NW AND WOODLEY ROAD NW//WOODLEY ROAD NW AND 36TH STREET NW,-77.07087934,38.93175365,469,369,41,27,104,66,174,134,108,105,42,37,1285
1730,5637,18907,GEORGIA AVENUE NW AND GIRARD STREET NW,-77.02275335,38.92577555,472,368,45,30,132,81,130,127,115,93,50,37,5398
1731,70,13778,CLYDESDALE PLACE NW AND ADAMS MILL ROAD NW//ADAMS MILL ROAD NW AND CLYDESDALE PLACE NW,-77.04460332,38.92515156,444,368,21,84,87,56,112,96,141,92,83,40,8381
1732,6129,-486,WASHINGTON AVENUE SW AND INTERSTATE 395 INTERSTATE,-77.01214161,38.88603185,535,368,105,18,130,88,182,148,82,101,36,13,2227
1735,5052,11052,7TH STREET NE AND LAWRENCE STREET NE//LAWRENCE STREET NE AND 7TH STREET NE,-76.99617579999997,38.93138015,420,366,31,19,80,56,115,122,138,116,56,53,4795
1737,7917,-322,MASSACHUSETTS AVENUE NW UNDER 14TH STREET NW,-77.03195047,38.90565008,279,366,43,69,52,79,52,83,91,104,41,31,2413
1739,3844,14107,MONROE STREET NW AND 10TH STREET NW//10TH STREET NW AND MONROE STREET NW,-77.02766036,38.93289169,398,365,17,62,53,43,101,76,148,118,79,66,7663
1741,832,14690,C STREET NE AND 6TH STREET NE//6TH STREET NE AND C STREET NE,-76.99845213,38.89358608,448,365,43,71,50,48,95,66,187,123,73,57,3065
1745,6016,10127,WYLIE STREET NE AND 13TH STREET NE//13TH STREET NE AND WYLIE STREET NE,-76.98830925,38.900756799999996,569,364,36,50,80,78,115,64,193,106,145,66,6971
1746,1855,19714,13TH STREET NW AND BELMONT STREET NW//BELMONT STREET NW AND 13TH STREET NW,-77.02970125,38.92108372,548,363,33,46,67,62,108,72,199,102,141,81,7919
1747,4544,18559,9TH STREET NE AND I STREET NE//I STREET NE AND 9TH STREET NE,-76.99375483,38.90132456,516,363,25,80,42,38,89,55,222,108,138,82,1548
1749,1961,18311,G STREET NW AND 1ST STREET NW//1ST STREET NW AND G STREET NW,-77.01210129,38.89898039,581,362,152,56,131,86,120,78,128,108,50,34,218
1751,2109,13653,A STREET SE AND 7TH STREET SE//7TH STREET SE AND A STREET SE,-76.99617555,38.88867737,566,361,48,51,84,52,156,76,208,132,70,50,6576
1752,441,16321,PARK ROAD NW AND PINE STREET NW//PINE STREET NW AND PARK ROAD NW,-77.03594266,38.93145712,491,360,40,64,68,54,93,58,179,110,111,74,5873
1753,5446,13120,MAINE AVENUE SW AND CONNECTOR ROAD SW//CONNECTOR ROAD SW AND MAINE AVENUE SW,-77.02114682,38.8773064,1015,360,47,15,112,19,274,83,366,153,216,90,2160
1754,2528,16395,R STREET NW AND 5TH STREET NW//5TH STREET NW AND R STREET NW,-77.01892537,38.91260597,524,360,34,70,72,57,102,73,188,100,128,60,656
1755,5103,16874,BEECHER STREET NW AND TUNLAW ROAD NW//TUNLAW ROAD NW AND BEECHER STREET NW,-77.07431115,38.92186174,400,359,17,80,37,53,96,53,151,118,99,55,4291
1757,6489,-658,MAINE AVENUE SW AND 14TH STREET SW,-77.03264713,38.883826899999995,418,359,17,13,102,54,155,143,113,109,31,40,2241
1759,6402,14728,RHODE ISLAND AVENUE NE AND U STREET NE//U STREET NE AND RHODE ISLAND AVENUE NE,-77.00831624,38.91705947,373,357,23,91,55,71,73,65,139,82,83,48,6137
1761,166,18050,V STREET NW AND FLAGLER PLACE NW//FLAGLER PLACE NW AND V STREET NW,-77.01353892,38.91811036,440,356,23,69,47,33,73,68,191,115,106,71,2320
1764,6656,18199,I STREET NW AND 26TH STREET NW//26TH STREET NW AND I STREET NW,-77.05470094,38.90074752,444,355,20,52,72,59,116,85,170,101,66,58,687
1766,2577,18267,P STREET NW AND 32ND STREET NW//32ND STREET NW AND P STREET NW,-77.06336026,38.90926046,602,354,30,22,129,45,183,102,194,127,66,58,6882
1767,6842,16014,K STREET NW AND NEW JERSEY AVENUE NW//NEW JERSEY AVENUE NW AND K STREET NW,-77.01372249,38.90251393,626,354,70,61,123,83,148,73,186,92,99,45,2782
1769,8097,18883,GEORGIA AVENUE NW AND PARK ROAD NW,-77.02377331,38.93281057,527,354,30,36,84,61,119,92,188,98,106,67,5747
1771,1403,15787,L STREET NE AND CONGRESS STREET NE//CONGRESS STREET NE AND L STREET NE,-77.00277659999998,38.90373254,372,353,34,46,58,59,74,83,144,101,62,64,813
1779,297,17347,O STREET NW AND 33RD STREET NW//33RD STREET NW AND O STREET NW,-77.06606516,38.90779341,553,348,39,33,102,42,122,74,184,115,106,84,6882
1780,2801,17173,NORTH CAPITOL STREET AND QUINCY PLACE NW//QUINCY PLACE NW AND NORTH CAPITOL STREET//QUINCY PLACE NE AND NORTH CAPITOL STREET//NORTH CAPITOL STREET AND QUINCY PLACE NE//QUINCY PLACE NE AND QUINCY PLACE NW//QUINCY PLACE NW AND QUINCY PLACE NE,-77.00904965,38.91185964,405,348,13,66,40,38,99,72,159,108,94,64,4277
1782,6453,16354,5TH STREET NE AND FLORIDA AVENUE NE//FLORIDA AVENUE NE AND 5TH STREET NE,-76.99943068,38.90670623,586,348,31,27,105,49,177,101,193,108,80,63,8414
1784,2230,36,K STREET SE AND K STREET SW//SOUTH CAPITOL STREET AND K STREET SE//K STREET SW AND K STREET SE//K STREET SE AND SOUTH CAPITOL STREET//K STREET SW AND SOUTH CAPITOL STREET//SOUTH CAPITOL STREET AND K STREET SW,-77.00906325,38.87841214,414,347,18,34,71,56,82,71,165,124,78,62,6206
1785,5662,14108,10TH STREET NW AND OTIS PLACE NW//OTIS PLACE NW AND 10TH STREET NW,-77.02720012,38.93456896,357,347,24,87,51,62,76,62,125,89,81,47,7663
1786,2794,19223,4TH STREET NW AND Q STREET NW//Q STREET NW AND 4TH STREET NW,-77.01617116,38.91112091,456,347,24,91,41,57,94,60,200,90,97,49,656
1787,4328,13559,MORSE STREET NE AND 6TH STREET NE//6TH STREET NE AND MORSE STREET NE,-76.99783929,38.90695133,624,346,28,7,182,75,190,126,162,97,62,41,8414
1788,7578,19727,MONROE STREET NW AND HOLMEAD PLACE NW//HOLMEAD PLACE NW AND MONROE STREET NW,-77.03086916,38.93197348,539,346,34,52,64,50,90,45,258,133,93,66,2667
1790,5781,7266,RANDOLPH STREET NE AND 7TH STREET NE//7TH STREET NE AND RANDOLPH STREET NE,-76.99528871,38.93930535,411,345,25,35,99,61,124,97,98,102,65,50,4370
1791,8378,14757,GEORGETOWN COURT NW AND GEORGETOWN COURT NW,-77.07607295,38.91309027,259,345,73,36,66,101,56,118,47,66,17,24,1076
1793,5936,-686,E ST EXPRESSWAY NW AND INTERSTATE 66 INTERSTATE,-77.05099991,38.89591239,290,345,30,22,63,89,73,95,83,97,41,42,1787
1798,12,17796,WISCONSIN AVENUE NW AND 37TH STREET NW//37TH STREET NW AND WISCONSIN AVENUE NW,-77.07312342,38.92291457,405,344,17,40,48,65,97,63,159,111,84,65,4291
1799,4534,17649,9TH STREET NW AND QUINCY STREET NW//QUINCY STREET NW AND 9TH STREET NW,-77.02532777,38.93760707,421,344,53,25,50,48,77,63,162,126,79,82,5709
1800,1934,12627,CONSTITUTION AVENUE NE AND CONSTITUTION AVENUE NW//CONSTITUTION AVENUE NW AND CONSTITUTION AVENUE NE,-77.00909981,38.89207414,538,343,81,24,133,109,194,110,94,84,36,16,1155
1802,1158,14531,5TH STREET NE AND D STREET NE//D STREET NE AND 5TH STREET NE,-76.99950997,38.89478682,480,343,29,37,82,48,102,63,215,147,52,48,3065
1805,3490,12961,4TH STREET SE AND D STREET SE//D STREET SE AND 4TH STREET SE,-77.00057790000002,38.88426963,442,342,42,29,60,50,134,81,145,132,61,50,3578
1809,5669,19544,WOODLEY PLACE NW AND WOODLEY ROAD NW//WOODLEY ROAD NW AND WOODLEY PLACE NW,-77.05134084,38.92535499,449,341,20,32,52,21,136,84,158,145,83,59,1930
1814,8260,19818,H STREET SW AND 6TH STREET SW//6TH STREET SW AND H STREET SW,-77.01990461,38.88031415,376,337,13,71,39,41,91,63,151,101,82,61,6435
1815,4907,14886,13TH STREET NE AND I STREET NE//I STREET NE AND 13TH STREET NE,-76.98830962,38.90132,466,337,17,84,48,43,89,53,203,107,109,50,6971
1817,3940,19304,14TH STREET SW AND D STREET SW//D STREET SW AND 14TH STREET SW,-77.03196228,38.88496598,388,335,67,9,112,74,122,142,67,92,20,18,2241
1819,778,18275,BROWN STREET NW AND NEWTON STREET NW//NEWTON STREET NW AND BROWN STREET NW,-77.03791070000003,38.93385631,449,334,15,81,45,48,68,63,211,74,110,68,2458
1821,3819,16814,P STREET NW AND LOGAN CIRCLE NW//LOGAN CIRCLE NW AND P STREET NW,-77.0303238,38.90966952,736,333,67,42,99,54,161,60,267,112,142,65,7060
1822,6369,3807,L STREET SE AND CUSHING PLACE SE//CUSHING PLACE SE AND L STREET SE,-77.0066975,38.87752594,346,333,42,47,61,47,80,76,108,107,55,56,5534
1823,558,16102,NEWARK STREET NW AND IDAHO AVENUE NW//IDAHO AVENUE NW AND NEWARK STREET NW,-77.07397327,38.93509021,403,333,38,34,75,53,97,79,133,119,60,48,1713
1826,7990,19556,KANSAS AVENUE NW AND SHEPHERD STREET NW//SHEPHERD STREET NW AND KANSAS AVENUE NW,-77.02751307,38.93974172,439,331,38,52,80,58,113,87,126,76,82,58,518
1827,7764,13244,MASSACHUSETTS AVENUE NE AND 7TH STREET NE//7TH STREET NE AND MASSACHUSETTS AVENUE NE,-76.99616822,38.89221676,450,330,27,66,68,55,89,58,185,101,81,50,3065
1830,1687,19543,R STREET NW AND 38TH STREET NW//38TH STREET NW AND R STREET NW,-77.07414913,38.91354354,326,329,28,31,44,56,86,76,107,115,61,51,1076
1831,6790,19309,ARKANSAS AVENUE NW AND UPSHUR STREET NW//UPSHUR STREET NW AND ARKANSAS AVENUE NW,-77.03393990000002,38.94187041,369,329,21,51,63,64,92,76,101,81,92,57,5606
1833,5830,217,I STREET NW AND VIRGINIA AVENUE NW//VIRGINIA AVENUE NW AND I STREET NW,-77.05660454,38.90066479,652,328,34,19,101,50,180,93,246,126,91,40,687
1836,173,11678,W STREET NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND W STREET NW,-77.02485997,38.9191822,537,328,26,31,64,33,121,83,189,108,137,73,93
1838,1732,17073,DELAWARE AVENUE NE AND 2ND STREET NE//2ND STREET NE AND DELAWARE AVENUE NE,-77.00355448,38.90413356,456,327,60,47,94,86,77,34,191,113,34,47,813
1839,557,16103,WISCONSIN AVENUE NW AND IDAHO AVENUE NW//IDAHO AVENUE NW AND WISCONSIN AVENUE NW,-77.07314938,38.93607497,302,327,21,37,46,51,72,86,114,87,49,66,1713
1840,1214,17373,NEBRASKA AVENUE NW AND TENLEY CIRCLE NW//TENLEY CIRCLE NW AND NEBRASKA AVENUE NW,-77.07910229,38.945924100000006,327,326,71,24,91,71,75,106,74,90,16,35,6694
1841,803,16606,Q STREET NE AND 1ST STREET NE//1ST STREET NE AND Q STREET NE,-77.00654811,38.91111716,400,326,42,70,59,50,91,61,122,93,86,52,5802
1846,4391,19016,2ND STREET SE AND DUDDINGTON PLACE SE//DUDDINGTON PLACE SE AND 2ND STREET SE,-77.00351812,38.88260258,369,324,25,54,42,41,100,72,144,121,58,36,3598
1847,4949,16971,M STREET SE AND 2ND PLACE SE//2ND STREET SE AND M STREET SE//2ND PLACE SE AND M STREET SE//M STREET SE AND 2ND STREET SE,-77.0029565,38.87648128,485,324,31,27,78,45,117,66,157,103,102,83,5534
1852,6708,15262,FORT DRIVE NW AND BRANDYWINE STREET NW//BRANDYWINE STREET NW AND FORT DRIVE NW,-77.07853815,38.94964751,320,322,68,30,90,93,76,90,70,79,16,30,6694
1853,3758,18469,6TH STREET SW AND SCHOOL STREET SW//SCHOOL STREET SW AND 6TH STREET SW,-77.01990528,38.883928499999996,350,322,30,28,103,66,108,98,89,97,20,33,3947
1855,5849,14950,17TH STREET NE AND BENNING ROAD NE//BENNING ROAD NE AND 17TH STREET NE,-76.97929563,38.89941095,393,320,34,37,72,70,101,82,140,78,46,53,8204
1856,6221,-384,DELAWARE AVENUE SW AND INTERSTATE 395 INTERSTATE,-77.01079142,38.88507925,515,320,80,17,110,56,144,91,141,141,40,15,2205
1859,2214,736,6TH STREET SW AND E STREET SW//E STREET SW AND 6TH STREET SW,-77.01990324,38.88323954,409,319,37,34,92,71,103,93,126,93,51,28,3947
1870,4723,15475,C STREET SE AND 6TH STREET SE//6TH STREET SE AND C STREET SE,-76.99845414,38.88603292,453,315,69,36,102,60,134,100,117,82,31,37,6577
1872,4950,16178,SOUTH CAROLINA AVENUE SE AND 3RD STREET SE//3RD STREET SE AND SOUTH CAROLINA AVENUE SE,-77.00203399,38.882302,338,315,26,52,54,58,80,76,123,87,55,42,3598
1873,8141,14979,L'ENFANT PROMENADE SW AND 9TH STREET SW//9TH STREET SW AND L'ENFANT PROMENADE SW,-77.02431201,38.88092318,574,315,64,30,85,47,154,93,182,86,89,59,2162
1874,1237,11514,2ND STREET NW AND V STREET NW//V STREET NW AND 2ND STREET NW,-77.0146903,38.91866288,399,314,16,57,47,50,69,53,198,98,69,56,2320
1876,7560,15912,CATHEDRAL AVENUE NW AND WOODLEY PLACE NW//WOODLEY PLACE NW AND CATHEDRAL AVENUE NW,-77.05270646,38.92780509,319,314,32,45,45,64,67,59,102,84,73,62,8308
1878,170,19412,12TH PLACE NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND 12TH PLACE NW,-77.02883425,38.92066118,411,313,27,49,43,39,76,64,168,97,97,64,7460
1880,407,18869,ONTARIO PLACE NW AND ONTARIO ROAD NW//ONTARIO ROAD NW AND ONTARIO PLACE NW,-77.04254949999998,38.92547527,352,313,22,83,48,44,72,50,126,87,84,49,4042
1881,7301,19646,M STREET NE AND FLORIDA AVENUE NE//FLORIDA AVENUE NE AND M STREET NE,-76.99709835,38.90569636,442,312,36,33,70,44,89,62,183,122,64,51,7328
1882,8376,16502,45TH STREET NW AND NEBRASKA AVENUE NW//NEBRASKA AVENUE NW AND 45TH STREET NW,-77.0886853,38.93490476,310,312,38,30,56,74,78,77,83,94,55,37,2429
1884,7056,-625,14TH STREET SW AND MAINE AVENUE SW,-77.03178373,38.8849684,346,311,21,14,71,48,126,102,100,116,28,31,2241
1886,150,18359,BELMONT ROAD NW AND 19TH STREET NW//19TH STREET NW AND BELMONT ROAD NW,-77.04553657,38.92064684,438,310,14,44,69,49,97,64,171,88,87,65,7932
